system,time_s,coordinate_name,coordinate_units,coordinate,velocity,acceleration,force_N,kinetic_energy_J,potential_energy_J,total_energy_J,period_s,frequency_Hz,angular_frequency_rad_s,amplitude,mass_kg,stiffness_or_length,damping,driving_force_or_torque,driving_frequency_rad_s
Simple Pendulum,1482.664594902553,theta,rad,0.38572112951834275,-0.967765430133252,-1.2957626073992206,-3.8872878221976617,4.214564674924492,2.1622996499097016,6.376864324834193,3.5749246471365597,0.27972617571141795,1.7575713972635165,0.6708059077663338,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1482.714594902553,theta,rad,0.33577896923404443,-1.028578025985936,-1.1346272525539567,-3.4038817576618703,4.760877399935063,1.643550073794535,6.404427473729598,3.5753874272080655,0.27968996936952256,1.7573439061080927,0.6723111411117995,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1482.764594902553,theta,rad,0.2830027542185511,-1.0810271693762445,-0.9614430497058313,-2.8843291491174936,5.258788834183272,1.1706877655775683,6.42947659976084,3.5758082335185053,0.2796570550473914,1.7571370993228825,0.6736766181829057,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1482.780264602544,theta,rad,0.26594764966102774,-1.095651113550308,-0.9049126059776859,-2.7147378179330577,5.402031131808134,1.0346449252192471,6.436676057027381,3.5759292205834017,0.2796475932028803,1.7570776488004713,0.6740686427054514,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1482.830264602544,theta,rad,0.21011079645342964,-1.1362666187423038,-0.7181759389340323,-2.154527816802097,5.809958229906307,0.647230089793176,6.457188319699483,3.5762740317188513,0.2796206306146439,1.7569082378622207,0.6751845223521454,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1482.8344312692107,theta,rad,0.20537016418121087,-1.139225788838586,-0.7022162693602552,-2.1066488080807657,5.840259290797042,0.6184548463607562,6.4587141371577985,3.5762996867485026,0.2796186247213469,1.7568956344629296,0.6752674656055929,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1482.8844312692106,theta,rad,0.1476118419546744,-1.169477255613237,-0.5066702977818855,-1.5200108933456566,6.154546731285007,0.32004713427282444,6.474593865557831,3.5765667374811336,0.27959774649815966,1.7567644527177595,0.6761301764691515,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1482.9246672691822,theta,rad,0.10019004978074192,-1.1866199808530962,-0.3448950548961691,-1.0346851646885074,6.336301405319111,0.14758632947553266,6.483887734794644,3.5767230753121724,0.2795855253380837,1.7566876649043333,0.6766346619004379,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1482.9746672691822,theta,rad,0.04051286528414057,-1.198762183344731,-0.14030948012581804,-0.42092844037745414,6.466638474978421,0.02414831236980452,6.490786787348225,3.576839148560499,0.2795764524111884,1.7566306580233717,0.6770089481753631,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.0169862691823,theta,rad,-0.010291123996021147,-1.2010077947494229,0.034257923457337525,0.10277377037201257,6.490888753719924,0.0015584111810983648,6.492447164901022,3.5768670861718754,0.2795742687409291,1.7566169376184828,0.6770990006866258,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.0261171692096,theta,rad,-0.02125545436992976,-1.2005229544177445,0.07193625500772846,0.21580876502318538,6.485649138377595,0.006647903423965837,6.492297041801561,3.576864560150904,0.2795744661793432,1.7566181781606252,0.6770908590002346,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.0761171692095,theta,rad,-0.0811058818577373,-1.1917819915368009,0.277353920751296,0.832061762253888,6.391549419081405,0.09674463336466446,6.4882940524460695,3.576797207516824,0.27957973068712094,1.7566512560385439,0.676873732845191,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.085366069204,theta,rad,-0.0921161535578687,-1.1890423020526597,0.31506171535578054,0.9451851460673416,6.362197182318098,0.12477418405406694,6.486971366372164,3.5767749538178806,0.27958147015444496,1.7566621854340765,0.6768019761296824,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.1353660692039,theta,rad,-0.1510900820974273,-1.168237411249317,0.5163146748071107,1.5489440244213322,6.141503920691277,0.3352786066544088,6.476782527345686,3.576603551497667,0.2795948685957268,1.7567463703234778,0.6762490089245641,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.1431452691832,theta,rad,-0.16016210062535072,-1.164100901382248,0.5471397222358302,1.6414191667074904,6.09808908869533,0.3766614788201534,6.474750567515484,3.576569373202756,0.2795975404510377,1.75676315808551,0.6761386851198623,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.193145269183,theta,rad,-0.21760158344441288,-1.1318607566296408,0.7412237162759425,2.223671148827828,5.764989475792003,0.6940168622558679,6.459006338047871,3.5763045998972225,0.27961824057960233,1.756893220829164,0.675283348630772,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.2000322692372,theta,rad,-0.22537892336582813,-1.1266659280001428,0.7673387745106129,2.3020163235318387,5.712192509923904,0.744299506956985,6.456492016880889,3.5762623243908775,0.27962154598665345,1.756913989314182,0.6751466685595942,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.2500322692372,theta,rad,-0.2806752444443888,-1.083650612424152,0.9516654810678913,2.8549964432036736,5.28434392413258,1.1516367603310365,6.435980684463616,3.575917534017944,0.2796485071277323,1.7570833911596735,0.6740307867041612,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.3000322692371,theta,rad,-0.33359458934740116,-1.031674299539622,1.125506903706378,3.3765207111191344,4.789583371487563,1.6224337419805048,6.4120171134680675,3.5755149036354603,0.2796799976929853,1.7572812522165857,0.6727251143714383,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.3041989359037,theta,rad,-0.3378834217686262,-1.0269555648060453,1.1394718271414466,3.41841548142434,4.745869794387465,1.664019146828425,6.40988894121589,3.5754791565356014,0.27968279389130396,1.7572988212487777,0.6726090559445133,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.3541989359037,theta,rad,-0.3877385314599447,-0.9659084748015114,1.3002944929251938,3.9008834787755813,4.198406317620218,2.184692547688717,6.383098865308936,3.575029300076638,0.27971798720043023,1.7575199473315908,0.6711466278694938,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.3893702358437,theta,rad,-0.42088449532113537,-0.9183046464802637,1.4055562407363453,4.216668722209036,3.7947754068625894,2.5684172856425818,6.363192692505171,3.5746952039614492,0.2797441300426979,1.757684207654015,0.6700582349821144,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.4393702358436,theta,rad,-0.46498389600718754,-0.8445231488121381,1.543333310196631,4.629999930589893,3.2094870699580587,3.124618801874667,6.334105871832726,3.57420727902009,0.279782318689184,1.7579241539965176,0.6684651855332012,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.4791780358144,theta,rad,-0.49735282082159776,-0.7810781104811323,1.6426817600084547,4.928045280025364,2.745373566027492,3.565485382445096,6.310858948472587,3.573817534527402,0.27981283049254474,1.7581158653110893,0.6671896661397276,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.4884892358175,theta,rad,-0.5045540682331243,-0.7656804777023194,1.66456806401396,4.99370419204188,2.6381996727050345,3.6672684002521216,6.305468072957156,3.573727181797049,0.27981990485830815,1.7581603148621114,0.6668935828531638,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.5384892358175,theta,rad,-0.5407105489367978,-0.6796733533735477,1.773212510222831,5.319637530668493,2.078801402787196,4.198391210499347,6.277192613286543,3.5732534463074783,0.2798570028760143,1.7583934085818882,0.6653387804900119,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.5452913358072,theta,rad,-0.5452926275079821,-0.6675653163040897,1.7868288173576898,5.3604864520730695,2.0053955318948065,4.268069540658289,6.273465072553096,3.573191015258878,0.2798618925575547,1.7584241313570999,0.6651335818033367,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.5952913358071,theta,rad,-0.5763976579100341,-0.5758734477818868,1.8783227901256985,5.634968370377095,1.4923360253708886,4.754964250801076,6.2473002761719645,3.5727529312530177,0.27989620867773946,1.758639745899244,0.6636917126586546,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.645291335807,theta,rad,-0.6028100337285132,-0.4799852007220568,1.954690307139527,5.86407092141858,1.0367360681048692,5.187164223794789,6.223900291899659,3.5723613458193437,0.2799268895825105,1.7588325197093124,0.6623999490881266,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.6610734358392,theta,rad,-0.6101408899860327,-0.4489685995179184,1.9756651531239817,5.926995459371945,0.9070776150888644,5.310134407431926,6.2172120225207905,3.572249457254462,0.27993565734028386,1.7588876091561307,0.6620303392542221,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.7110734358391,theta,rad,-0.630094599433956,-0.3487081564922747,2.032262180335328,6.096786541005983,0.5471882028190834,5.651390751921311,6.198578954740395,3.571937827182674,0.2799600800411296,1.7590410615112464,0.6609997053802653,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.7259360358546,theta,rad,-0.6350523234348162,-0.31839816441404234,2.046212273192562,6.138636819577686,0.45619825996004193,5.737653426630339,6.1938516865903805,3.5718587852856456,0.27996627529607915,1.7590799874461196,0.6607380130698327,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.7759360358546,theta,rad,-0.6483973724340156,-0.21509268736071452,2.083547493667063,6.250642481001189,0.20819188870224337,5.972740092192096,6.180931980894339,3.571642802934567,0.2799832052573596,1.759186361530088,0.6600223535472153,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.7801027025212,theta,rad,-0.6492754984625669,-0.2064061074983076,2.085993841316723,6.2579815239501695,0.19171566545671312,5.988356125626069,6.180071791082782,3.57162842500595,0.27998433235627923,1.7591934433014598,0.6599746817408347,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.8301027025211,theta,rad,-0.6569778619746167,-0.10150994566054672,2.1074137937285884,6.322241381185766,0.046369210806032166,6.126103336339499,6.1724725471455315,3.5715014163360297,0.2799942890757386,1.7592560032148745,0.6595534035824233,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.8643813025321,theta,rad,-0.659217792780548,-0.0291441167481877,2.1136603489034202,6.340981046710261,0.0038222079346439766,6.166421571328823,6.170243779263467,3.5714641700939698,0.2799972090924515,1.7592743502209818,0.6594298042957292,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.914381302532,theta,rad,-0.6580327257792247,0.07652039411342025,2.110491742650905,6.331475227952715,0.026349168218729218,6.145076086594082,6.171425254812811,3.571483914202313,0.27999566119377267,1.7592646244867458,0.6594953270475647,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1483.9504192025515,theta,rad,-0.6539066531843895,0.15239675262291405,2.0991635725975155,6.297490717792547,0.10451146594504346,6.071012393071333,6.175523859016376,3.5715524114526005,0.279990291278768,1.7592308843156879,0.6597225861965463,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.0004192025515,theta,rad,-0.643673131426687,0.25670813074897764,2.0708432003435697,6.21252960103071,0.2965457897668539,5.88903792400015,6.185583713767004,3.5717205604258213,0.2799771099340369,1.7591480634841445,0.6602801023412195,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.040308802563,theta,rad,-0.6317937758160732,0.33868303421055035,2.037674885324774,6.113024655974321,0.5161778894792916,5.680890107932537,6.197067997411829,3.5719125624814265,0.279962060242957,1.7590535034862735,0.6609160713170715,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.090308802563,theta,rad,-0.6123338700354211,0.4392553048007702,1.98272533593485,5.94817600780455,0.8682535025802789,5.34717235237782,6.215425854958099,3.5722195790152997,0.27993799873737185,1.7589023205879124,0.6619316016852297,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.133955002541,theta,rad,-0.591291721672959,0.5245209811624598,1.922489984370159,5.767469953110477,1.238050168558333,4.996586479474827,6.23463664803316,3.572540988428593,0.27991281366371584,1.7587440781031567,0.6629928999697843,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.1839550025409,theta,rad,-0.562695632360418,0.6186295895167743,1.83932897397165,5.51798692191495,1.7221615606156166,4.53751293301829,6.259674493633907,3.5729600855889676,0.2798799807569526,1.7585377828657898,0.6643739522182329,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.1989739025823,theta,rad,-0.5531980876549154,0.6460461822529024,1.8113885090995616,5.434165527298685,1.878190513215977,4.3895267135572125,6.26771722677319,3.5730947566620674,0.27986943199183034,1.7584715030197648,0.6648170613852789,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.2489739025823,theta,rad,-0.5186728264483418,0.7341070875104547,1.7085291608798725,5.1255874826396175,2.425109471698871,3.870696539657004,6.295806011355875,3.5735652686407344,0.279832583099949,1.7582399746037103,0.6663626341621733,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.257435902522,theta,rad,-0.5123998665952402,0.7484849996256322,1.6896294280930821,5.068888284279247,2.521034075990621,3.779682089726744,6.300716165717365,3.573647546976504,0.27982614033833675,1.7581994935386105,0.6666325012737397,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.307435902522,theta,rad,-0.472912195792157,0.8300185253697616,1.5692384364572685,4.707715309371805,3.1001883860564705,3.2300715245379683,6.330259910594439,3.574142786522923,0.279787367133377,1.757955874306895,0.668254306449473,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.3219926025365,theta,rad,-0.4606649309802651,0.8525876940736026,1.531419093209425,4.594257279628275,3.2710759923858426,3.0678684113262027,6.338944403712045,3.5742884233349583,0.27977596700687035,1.7578842451995285,0.6687304086093645,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.3719926025365,theta,rad,-0.41617777860085353,0.9257385882112973,1.3922527859725455,4.176758357917636,3.856463701665506,2.5121207431848043,6.36858444485031,3.5747856826623,0.2797370496502761,1.7576397202363814,0.670353182763991,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.3803634024803,theta,rad,-0.4083801152693487,0.9372898763780846,1.3675836534684076,4.102750960405222,3.953305405623803,2.4201666199309253,6.373472025554728,3.57486770987874,0.2797306309368075,1.7575993902702243,0.6706204558028445,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.4303634024802,theta,rad,-0.3598694231364713,1.0018444702943925,1.2123999081510812,3.637199724453244,4.516615541967534,1.8852029673927142,6.401818509360248,3.5753436115237798,0.2796933969582322,1.7573654422831122,0.6721687866733891,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.4730323024671,theta,rad,-0.31606071221629106,1.0505680841180798,1.069927395631843,3.209782186895529,4.966619847153898,1.4577497747179993,6.424369621871897,3.57572242189986,0.2796637663693923,1.75717926780267,0.6733984164944163,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.4830738024432,theta,rad,-0.30545807412341774,1.0611375065349862,1.0351440311329987,3.105432093398996,5.067057634988796,1.362335419727192,6.429393054715987,3.5758068296510515,0.2796571648411964,1.757137789177705,0.6736720678619801,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.5330738024431,theta,rad,-0.25118105084289966,1.1084456290206421,0.8554359524840114,2.566307857452034,5.528932706227351,0.9235266621812849,6.452459368408635,3.5761945246460587,0.27962684722777253,1.7569472979944911,0.6749274025308208,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.583073802443,theta,rad,-0.1947674394690348,1.1465210373152774,0.6661334252143906,1.9984002756431716,5.915297200529249,0.5564416780844781,6.471738878613727,3.5765187182427876,0.2796015004477089,1.756788039478411,0.6759751397142276,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.5872404691097,theta,rad,-0.18998453276388397,1.1492629659672546,0.6499835236090146,1.9499505708270437,5.943624142247329,0.5295293952434195,6.473153537490749,3.576542511625247,0.2795996403648454,1.756776352233093,0.6760519648691968,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.6372404691097,theta,rad,-0.13179052553726905,1.1768510206844824,0.45246362982281235,1.357390889468437,6.232402461987486,0.2552113349931081,6.487613796980594,3.5767857623942203,0.27958062529599825,1.7566568770318975,0.6768368292743799,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.673110169129,theta,rad,-0.08931714661706092,1.1904851093369149,0.3073505998127355,0.9220517994382065,6.377646579988168,0.11731166823136566,6.494958248219533,3.5769093396931075,0.27957096616986055,1.7565961869524689,0.677235173054818,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.7231101691289,theta,rad,-0.0294939484109395,1.2007322925990616,0.1021280689451742,0.3063842068355226,6.487911173205892,0.01279954749662672,6.500710720702519,3.577006144004345,0.27956340015690656,1.7565486482910426,0.6775470343210728,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.7628343691615,theta,rad,0.018241631445825385,1.2015316127513362,-0.06191005664795203,-0.1857301699438561,6.496551973983722,0.004896385210661009,6.5014483591943835,3.57701855806473,0.27956242993076025,1.7565425521803755,0.6775870154902166,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.8128343691615,theta,rad,0.07815493788585373,1.193286514407704,-0.26756484875611153,-0.8026945462683346,6.407697174602795,0.08983633723950003,6.497533511842295,3.576952675520338,0.27956757908588503,1.7565749052761999,0.6773748018789054,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.8539508690856,theta,rad,0.12694533104795383,1.1788456540892982,-0.4344013732507525,-1.3032041197522575,6.253546842743514,0.23681566532716755,6.490362508070682,3.576832009771239,0.2795770104014352,1.7566341639794918,0.676985935275804,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.863291369079,theta,rad,0.1379368437853609,1.1746130190917108,-0.47186485478013196,-1.4155945643403958,6.208720850788847,0.27953238593167146,6.488253236720518,3.576796520798084,0.27957978436438197,1.7566515933027218,0.6768715186571691,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.913291369079,theta,rad,0.1959949398959274,1.146069768895978,-0.6687555947365347,-2.006266784209604,5.910641618297762,0.5634550682401778,6.474096686537941,3.5765583750052845,0.27959840023540017,1.7567685602699836,0.6761031798936555,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.963291369079,theta,rad,0.2523827528945626,1.107865862593614,-0.8579501911758044,-2.5738505735274133,5.523150462751317,0.9323374185579806,6.455487881309297,3.576245441605667,0.2796228660276233,1.7569222833762088,0.6750920766018306,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1484.9701622690104,theta,rad,0.25997433744638765,1.1018839937938052,-0.8832375283540941,-2.6497125850622822,5.463667511005439,0.9889487930487936,6.452616304054232,3.5761971630501495,0.2796266409280122,1.7569460017748681,0.6749359366706367,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.0201622690104,theta,rad,0.3138891611078759,1.0532243442304778,-1.0613639229725496,-3.1840917689176487,4.99176683675874,1.4379513184350392,6.429718155193779,3.5758122925622033,0.2796567375977844,1.757135104728176,0.6736897744694668,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.0310402690695,theta,rad,0.32528260146081095,1.0414755297681813,-1.0986499350219168,-3.2959498050657503,4.8810207559766114,1.5432959139650664,6.424316669941678,3.575721532207243,0.2796638359538904,1.7571797050149662,0.6733955314395657,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.0810402690695,theta,rad,0.37591344051463677,0.9823911623594798,-1.2626539632488232,-3.7879618897464695,4.342915781469044,2.0550184515121774,6.397934232981221,3.5752783824096275,0.2796984998203219,1.7573975045112187,0.6719567994525373,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.0961676690058,theta,rad,0.3906281845531679,0.9629326501827333,-1.3097634285631026,-3.9292902856893077,4.17257679954574,2.2169604611239375,6.389537260669678,3.5751373895353264,0.2797095303042252,1.7574668110856109,0.6714983353562931,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.1461676690058,theta,rad,0.437074973072977,0.8937145862676971,-1.456666140012902,-4.369998420038706,3.594265927684384,2.76660613234516,6.3608720600295445,3.5746562647577846,0.27974717733252014,1.7577033543406526,0.6699312544377715,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.1558369689417,theta,rad,0.44564805201201996,0.8794996454415117,-1.483466601478629,-4.450399804435888,3.4808383184928515,2.8743834610201353,6.355221779512987,3.574561463566346,0.27975459652672985,1.7577499705127022,0.6696219968062026,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.2058369689416,theta,rad,0.48771302930007,0.8020162165359292,-1.6134457386198022,-4.840337215859407,2.8945350521397293,3.4313361724241966,6.325871224563926,3.5740691995924467,0.2797931277083361,1.757992069066839,0.6680136002164424,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.219538268962,theta,rad,0.49854920856222334,0.7796821774662954,-1.646503004061102,-4.939509012183306,2.7355693403636274,3.5823024587831855,6.317871799146813,3.573935087593685,0.27980362695207645,1.7580580377608448,0.6675746667626455,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.269538268962,theta,rad,0.535427326536646,0.6945165107336351,-1.7576230049847894,-5.272869014954368,2.1705893265673053,4.118708424919543,6.289297751486848,3.573456224478267,0.27984112220263796,1.758293627368262,0.6660047907310691,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.278532468996,theta,rad,0.5416026053299217,0.6786250215767987,-1.7760148292012305,-5.328044487603692,2.072393639595497,4.211914969493955,6.284308609089452,3.5733726429598014,0.2798476677125133,1.7583347540197387,0.6657303625023991,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.328532468996,theta,rad,0.5732733793069532,0.5874283136957077,-1.8693291867113344,-5.607987560134003,1.5528241067912225,4.704972703559054,6.257796810350277,3.57292864815135,0.27988244336124785,1.7585532558649153,0.6642704663744535,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.371444968975,theta,rad,0.5967384991997666,0.505711586721139,-1.9373419734405615,-5.812025920321684,1.1508489402480546,5.086304383574632,6.237153323822686,3.5725831038304796,0.27990951391104446,1.7587233451456545,0.6631318266043992,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.3815025689573,theta,rad,0.6017265136467185,0.4861539980714692,-1.951672776366818,-5.855018329100454,1.0635556942839333,5.169099257007137,6.23265495129107,3.572507827240013,0.27991541190619673,1.7587604033421371,0.6628834880864741,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.4315025689573,theta,rad,0.6235671362129274,0.38695245905179126,-2.013888508986309,-6.041665526958926,0.673794925048027,5.538706828734071,6.212501753782098,3.5721706683646484,0.2799418316868391,1.7589264037196883,0.661769933263107,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.4815025689572,theta,rad,0.6403761480261961,0.28501398554955576,-2.0611743244098033,-6.18352297322941,0.3655483738147908,5.830934490541967,6.196482864356758,3.571902778695945,0.27996282708598436,1.759058321703116,0.6608836807888654,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.4959720690063,theta,rad,0.644283995733983,0.2551093334763025,-2.072093736163445,-6.216281208490335,0.2928634741202549,5.899831431385931,6.192694905506186,3.5718394446329143,0.2799677912462194,1.7590895124417674,0.6606739625155063,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.5459720690062,theta,rad,0.6544360463129023,0.15073732619484762,-2.100339227672162,-6.301017683016486,0.10224783678767353,6.080492876372936,6.182740713160609,3.571673036449079,0.279980835254223,1.7591714703612022,0.660122584122201,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.5555341690572,theta,rad,0.6557813318462024,0.13063540392426093,-2.1040710922108805,-6.312213276632642,0.07679523941304664,6.104613969497249,6.181409208910296,3.57165077983431,0.2799825799448373,1.7591824325756353,0.6600488003093103,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.6055341690571,theta,rad,0.6596769861561692,0.025100627933687815,-2.1148887312439495,-6.3446661937318485,0.002835186851994431,6.174701368884413,6.177536555736407,3.571586050501049,0.27998765418509586,1.7592143149674733,0.6598341617038528,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.6496049690086,theta,rad,0.6587292946222877,-0.06808957722879098,-2.1123378364783085,-6.337013509434925,0.02086285737237971,6.157618758943102,6.178481616315482,3.5716018461932992,0.2799864159175034,1.75920653470273,0.6598865463829002,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.6586663690887,theta,rad,0.6580256115251645,-0.08722194149452117,-2.110409707507691,-6.331229122523073,0.034234501851331534,6.144948043017649,6.179182544868981,3.5716135616808105,0.2799854975154136,1.7592007642122132,0.6599253965470916,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.7086663690886,theta,rad,0.6510330076558921,-0.1923216455070893,-2.091140155273315,-6.273420465819944,0.16644426898749534,6.01966482915445,6.186109098141945,3.5717293431354538,0.2799764214838706,1.7591437378241748,0.6603092080918198,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.7586663690886,theta,rad,0.6388156115964949,-0.2960912882352365,-2.057188927122206,-6.171566781366618,0.3945152293596086,5.803522233879457,6.198037463239066,3.5719287728157747,0.27996078970289584,1.7590455204476292,0.6609697339369424,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.7718961690111,theta,rad,0.6347186772606399,-0.32323285558659715,-2.045733714444615,-6.1372011433338445,0.4701576551879969,5.731829799088787,6.201987454276784,3.571994823647946,0.2799556128636091,1.759012993407085,0.6611883386184382,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.821896169011,theta,rad,0.6160202737436693,-0.42426409761391737,-1.9930287017215222,-5.9790861051645665,0.8100001103586822,5.409694101030668,6.219694211389351,3.5722909801222817,0.2799324034812442,1.7588671645568212,0.6621675314231813,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.8260628356777,theta,rad,0.6142352206601164,-0.43255786373272037,-1.987961669787953,-5.9638850093638585,0.8419783746465661,5.379378620093452,6.2213569947400185,3.572318796932741,0.2799302237131296,1.7588534686698305,0.6622594210219335,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.8760628356777,theta,rad,0.5901495373890694,-0.5302948473707948,-1.9190053119678594,-5.757015935903578,1.2654568131660653,4.977864568573595,6.24332138173966,3.5726863329569962,0.2799014262112209,1.7586725286289542,0.6634722139911189,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.88421593571,theta,rad,0.5857623487129742,-0.5458892891097371,-1.9063294098633279,-5.718988229589984,1.3409780218413037,4.906249543662834,6.247227565504137,3.572751714179293,0.27989630402562493,1.758640344987677,0.6636877020733047,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.93421593571,theta,rad,0.5561194554624566,-0.6391051947059224,-1.8197794472122144,-5.459338341636643,1.8380495245504278,4.434806161491836,6.272855686042264,3.5731808093657964,0.27986269191272467,1.7584291538537589,0.6651000303678778,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.9765926358002,theta,rad,0.5274270131042356,-0.7144541398427243,-1.7345583956178559,-5.203675186853568,2.297001230722832,3.999391505755661,6.296392736478493,3.5735750998069307,0.27983181326006745,1.7582351375570775,0.6663948860473309,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1485.9863368357244,theta,rad,0.5203832135890379,-0.7312535374039847,-1.713427714432283,-5.140283143296848,2.406292811846284,3.895687219484405,6.3019800313306895,3.573668726676899,0.2798244819210999,1.7581890733957946,0.6667019496432612,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,1486.0363368357243,theta,rad,0.48172610353479384,-0.8140527044299408,-1.5960535790464907,-4.7881607371394725,2.9820681251536527,3.349236324076086,6.331304449229739,3.5741603017523906,0.27978599603092946,1.757947259416142,0.6683115854400684,1.0,3.0,0.05,1.0,1.808
